0,681,751,781,yellow
0,686,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,752,782,yellow
0,687,752,782,yellow
0,687,752,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,752,782,yellow
0,687,752,782,yellow
0,687,752,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,781,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,752,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,686,753,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,752,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,686,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,687,753,782,yellow
0,686,753,782,yellow
0,687,753,782,yellow
